time,Robot_ImpactVel_1,Robot_ImpactVel_2,Robot_ImpactVel_3,Robot_ImpactVel_4,Robot_ImpactVel_5,Robot_ImpactVel_6,Robot_ImpactVel_7,EE_ImpactVel_0,Robot_CRI_1,Robot_CRI_2,Robot_CRI_3,Robot_CRI_4,Robot_CRI_5,Robot_CRI_6,Robot_CRI_7,EE_CRI_0,Robot_modi_velocity_percentage1,Robot_modi_velocity_percentage2,Robot_modi_velocity_percentage3,Robot_modi_velocity_percentage4,Robot_modi_velocity_percentage5,Robot_modi_velocity_percentage6,Robot_modi_velocity_percentage7,EE_modi_velocity_percentage0,Robot_PFLFlag_1,Robot_PFLFlag_2,Robot_PFLFlag_3,Robot_PFLFlag_4,Robot_PFLFlag_5,Robot_PFLFlag_6,Robot_PFLFlag_7,EE_PFLFlag_0,max_ImpactVel,max_CRI,max_modi_velocity_percentage
2.700000,0.000000,60.872010,326.147600,394.315110,278.960446,236.710769,246.585786,252.280790,0.000000,0.310541,0.564150,0.590957,0.604076,0.695013,0.381943,0.202880,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,394.315110,0.695013,100.000000,
2.800000,0.000000,57.745582,309.437317,373.906821,272.601181,235.342746,243.919158,250.166747,0.000000,0.305556,0.554906,0.577515,0.578029,0.679511,0.406909,0.182089,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,373.906821,0.679511,100.000000,
2.900000,0.000000,49.294978,264.859206,319.285250,238.557289,209.025305,215.751136,221.605444,0.000000,0.281087,0.516592,0.533776,0.522685,0.617707,0.402820,0.148479,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,319.285250,0.617707,100.000000,
3.000000,0.000000,40.367516,217.753159,261.652008,199.289462,176.739703,181.841275,186.931703,0.000000,0.251541,0.471200,0.482048,0.464815,0.550189,0.383633,0.115657,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,261.652008,0.550189,100.000000,
3.100000,0.000000,26.252057,142.143614,170.288645,131.425890,117.552841,120.681317,124.110229,0.000000,0.199344,0.385899,0.390556,0.382137,0.446719,0.314143,0.070457,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,170.288645,0.446719,100.000000,
3.200000,0.000000,16.338006,88.716498,106.043260,82.530929,74.228121,76.097569,78.275017,0.000000,0.159458,0.313236,0.314459,0.293999,0.333441,0.240417,0.045499,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,106.043260,0.333441,100.000000,
3.300000,0.000000,7.160796,38.946550,46.493029,36.344091,32.782825,33.583814,34.546666,0.000000,0.093052,0.196851,0.194007,0.186116,0.211097,0.162723,0.021629,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.493029,0.211097,100.000000,
3.400000,0.000000,1.721828,9.368554,11.178928,8.752356,7.902559,8.093694,8.326113,0.000000,0.059514,0.096602,0.091277,0.082707,0.081422,0.074765,0.009928,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.178928,0.096602,100.000000,
3.500000,0.000000,0.023811,0.028005,0.014209,0.037934,0.040225,0.041459,0.041753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.041753,0.000000,100.000000,
3.600000,0.000000,5.772859,6.793621,3.444393,9.209686,9.689159,10.037821,10.117642,0.000000,0.083778,0.073731,0.079780,0.083459,0.107349,0.090639,0.013026,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.117642,0.107349,100.000000,
3.700000,0.000000,20.650519,24.304031,12.320918,32.952930,34.656334,35.914676,36.206627,0.000000,0.179524,0.150770,0.183830,0.132099,0.210226,0.185308,0.037405,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.206627,0.210226,100.000000,
3.800000,0.000000,46.244010,54.427705,27.590639,73.830940,77.634506,80.491931,81.149825,0.000000,0.278380,0.224681,0.288535,0.190668,0.334778,0.295088,0.076496,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,81.149825,0.334778,100.000000,
3.900000,0.000000,77.106902,90.753114,46.003841,123.218407,129.517373,134.404964,135.516296,0.000000,0.374073,0.304977,0.391075,0.237161,0.419221,0.385461,0.131285,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,135.516296,0.419221,100.000000,
4.000000,0.000000,119.672346,140.854825,71.397935,191.510299,201.185873,209.066929,210.821932,0.000000,0.451716,0.373801,0.507241,0.326199,0.515043,0.477900,0.201333,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,210.821932,0.515043,100.000000,
4.100000,0.000000,146.226612,172.113529,87.238158,234.453733,246.108665,256.228316,258.412750,0.000000,0.494568,0.409263,0.558468,0.401533,0.566968,0.539017,0.243170,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,258.412750,0.566968,100.000000,
4.200000,0.000000,178.417532,210.010826,106.439451,286.744415,300.710217,313.800534,316.502166,0.000000,0.546485,0.450496,0.608324,0.489998,0.621320,0.604701,0.296387,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,316.502166,0.621320,100.000000,
4.300000,0.000000,199.273219,234.568626,118.876669,321.165129,336.423399,352.041479,355.078704,0.000000,0.578538,0.475975,0.637904,0.545953,0.652117,0.646062,0.329500,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,355.078704,0.652117,100.000000,
4.400000,0.000000,208.369021,245.286257,124.297342,336.854594,352.423763,369.901131,373.067952,0.000000,0.591904,0.486749,0.650661,0.570674,0.664757,0.665778,0.342460,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,373.067952,0.665778,100.000000,
4.500000,0.000000,233.275099,274.618113,139.148026,378.331768,395.305261,416.232556,419.736116,0.000000,0.626038,0.515051,0.684988,0.635824,0.696637,0.702372,0.384766,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,419.736116,0.702372,100.000000,
4.600000,0.000000,226.194471,266.294651,134.918230,368.051633,384.056839,405.707516,409.048327,0.000000,0.617381,0.507446,0.675419,0.618563,0.688740,0.693258,0.373965,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,409.048327,0.693258,100.000000,
4.700000,0.000000,226.196450,266.309791,134.913278,369.231764,384.797557,407.784618,411.067027,0.000000,0.618215,0.507783,0.675493,0.619257,0.689732,0.702460,0.374847,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,411.067027,0.702460,100.000000,
4.800000,0.000000,226.069570,266.173015,134.831449,370.222887,385.329805,409.671397,412.903946,0.000000,0.619174,0.508103,0.675353,0.619436,0.690883,0.779919,0.372762,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,412.903946,0.779919,100.000000,
4.900000,0.000000,210.894301,248.317228,125.775087,346.466152,360.146958,384.109297,387.105959,0.000000,0.599564,0.491314,0.654505,0.580421,0.673028,0.776229,0.340552,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,387.105959,0.776229,100.000000,
5.000000,0.000000,222.523411,262.021914,132.704849,366.698745,380.712056,407.290851,410.467471,0.000000,0.617304,0.505348,0.670447,0.610718,0.689752,0.822716,0.349697,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,410.467471,0.822716,100.000000,
5.100000,0.000000,197.134905,232.137009,117.559323,325.798956,337.859929,362.484022,365.347333,0.000000,0.582265,0.476236,0.635359,0.544496,0.657603,0.809221,0.291671,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,365.347333,0.809221,100.000000,
5.200000,0.000000,171.402330,201.843093,102.210460,283.971828,294.197142,316.412468,318.963154,0.000000,0.542961,0.444699,0.598620,0.475886,0.620218,0.772608,0.236705,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,318.963154,0.772608,100.000000,
5.300000,0.000000,128.519508,151.349061,76.636398,213.368778,220.866142,238.032943,240.000105,0.000000,0.473423,0.388657,0.526422,0.356891,0.543501,0.681433,0.167068,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.000105,0.681433,100.000000,
5.400000,0.000000,100.164560,117.959890,59.727035,166.554097,172.301998,185.980451,187.553847,0.000000,0.426806,0.348622,0.459960,0.277072,0.482331,0.603203,0.120656,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,187.553847,0.603203,100.000000,
5.500000,0.000000,64.818338,76.335511,38.649862,107.898382,111.573641,120.560932,121.599420,0.000000,0.347927,0.279165,0.351581,0.217113,0.396815,0.488115,0.073145,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.599420,0.488115,100.000000,
5.600000,0.000000,35.963370,42.353817,21.444037,59.906495,61.930555,66.963228,67.547340,0.000000,0.243764,0.195988,0.255682,0.167020,0.299245,0.362843,0.042525,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,67.547340,0.362843,100.000000,
5.700000,0.000000,14.682118,17.291540,8.754489,24.464786,25.288106,27.351743,27.591791,0.000000,0.153157,0.129636,0.136878,0.113790,0.181466,0.212917,0.018601,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.591791,0.212917,100.000000,
5.800000,0.000000,2.435854,2.869056,1.452400,4.058973,4.196726,4.539486,4.579463,0.000000,0.065999,0.059110,0.061770,0.067678,0.072051,0.072308,0.007643,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.579463,0.072308,100.000000,
5.900000,0.000000,4.683971,6.065125,10.431629,12.046495,12.377973,13.226505,14.550303,0.000000,0.078316,0.080737,0.079144,0.044926,0.100610,0.091921,0.015255,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.550303,0.100610,100.000000,
6.000000,0.000000,20.145790,26.270396,44.938293,51.696783,53.194340,56.927296,62.673435,0.000000,0.180846,0.206143,0.173692,0.076595,0.241116,0.204677,0.056255,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62.673435,0.241116,100.000000,
6.100000,0.000000,39.727661,52.633883,88.946166,101.399450,104.651627,112.369607,123.926140,0.000000,0.258570,0.302509,0.256644,0.109003,0.366096,0.307952,0.106408,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,123.926140,0.366096,100.000000,
6.200000,0.000000,51.347562,69.694272,115.631522,129.974212,135.871558,138.961545,158.076442,0.000000,0.302720,0.361701,0.297945,0.136792,0.423095,0.330758,0.135515,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,158.076442,0.423095,100.000000,
6.300000,0.000000,66.697448,63.264247,109.383258,142.035250,155.283154,149.772914,184.138465,0.000000,0.353467,0.376371,0.264527,0.170893,0.494959,0.344515,0.167077,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,184.138465,0.494959,100.000000,
6.400000,0.000000,82.467975,73.780720,91.395862,146.339550,161.896189,153.292894,197.665322,0.000000,0.392902,0.388939,0.201498,0.142504,0.517450,0.337224,0.192431,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,197.665322,0.517450,100.000000,
6.500000,0.000000,97.748505,107.030239,84.362801,160.324374,175.824952,166.363952,216.809294,0.000000,0.422541,0.457115,0.211860,0.078329,0.531696,0.324434,0.219652,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,216.809294,0.531696,100.000000,
6.600000,0.000000,113.237200,148.202002,90.045435,182.192795,196.020819,187.859883,241.625508,0.000000,0.448901,0.527960,0.319965,0.061634,0.508019,0.320661,0.251132,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,241.625508,0.527960,100.000000,
6.700000,0.000000,126.520362,188.923995,103.549923,205.754910,216.871128,211.822212,266.168948,0.000000,0.470724,0.579360,0.407278,0.095150,0.542216,0.329887,0.280982,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,266.168948,0.579360,100.000000,
6.800000,0.000000,138.655830,227.247142,120.775234,230.755866,239.303805,238.146660,292.283057,0.000000,0.490725,0.612656,0.430560,0.159059,0.576028,0.349800,0.310549,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.283057,0.612656,100.000000,
6.900000,0.000000,167.888643,300.761189,159.657660,289.092902,296.837664,299.809543,356.014573,0.000000,0.539117,0.672620,0.469576,0.209236,0.638067,0.389809,0.383305,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,356.014573,0.672620,100.000000,
7.000000,0.000000,149.441424,293.638271,159.514099,269.543497,275.938652,280.875286,320.132984,0.000000,0.508788,0.645185,0.458556,0.228907,0.615600,0.382911,0.336508,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,320.132984,0.645185,100.000000,
7.100000,0.000000,152.306499,326.550345,183.533671,289.944901,297.892350,303.078149,332.425125,0.000000,0.513654,0.664092,0.475209,0.252870,0.630728,0.401649,0.341349,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,332.425125,0.664092,100.000000,
