time,Robot_ImpactVel_1,Robot_ImpactVel_2,Robot_ImpactVel_3,Robot_ImpactVel_4,Robot_ImpactVel_5,Robot_ImpactVel_6,EE_ImpactVel_0,EE_ImpactVel_1,EE_ImpactVel_2,EE_ImpactVel_3,Robot_CRI_1,Robot_CRI_2,Robot_CRI_3,Robot_CRI_4,Robot_CRI_5,Robot_CRI_6,EE_CRI_0,EE_CRI_1,EE_CRI_2,EE_CRI_3,Robot_modi_velocity_percentage1,Robot_modi_velocity_percentage2,Robot_modi_velocity_percentage3,Robot_modi_velocity_percentage4,Robot_modi_velocity_percentage5,Robot_modi_velocity_percentage6,EE_modi_velocity_percentage0,EE_modi_velocity_percentage1,EE_modi_velocity_percentage2,EE_modi_velocity_percentage3,Robot_PFLFlag_1,Robot_PFLFlag_2,Robot_PFLFlag_3,Robot_PFLFlag_4,Robot_PFLFlag_5,Robot_PFLFlag_6,EE_PFLFlag_0,EE_PFLFlag_1,EE_PFLFlag_2,EE_PFLFlag_3,max_ImpactVel,max_CRI,max_modi_velocity_percentage
17.500000,0.000000,43.103086,123.843369,188.120857,546.243838,291.700650,741.740548,732.606463,713.072019,719.537990,0.000000,0.149883,0.438261,0.000000,0.928318,0.784131,1.304391,1.317646,1.303500,1.446926,300.000000,300.000000,277.788325,300.000000,111.281896,128.738518,33.108838,31.565577,31.319342,24.846656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,741.740548,1.446926,24.846656,
17.600000,0.000000,42.952553,125.089398,189.575851,534.084838,302.637654,734.504049,724.595366,704.623462,712.836386,0.000000,0.145605,0.443021,0.000000,0.858799,0.795812,1.327878,1.334805,1.356025,1.555678,300.000000,300.000000,271.031761,300.000000,124.134817,128.615419,30.438872,29.694741,28.026658,19.165871,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,734.504049,1.555678,19.165871,
17.700000,0.000000,42.800011,126.596590,191.242273,522.432191,315.131663,719.880566,709.368068,691.030330,701.083589,0.000000,0.140799,0.446776,0.000000,0.879324,0.786406,1.338027,1.336363,1.490950,1.640176,300.000000,300.000000,265.763564,300.000000,120.860367,132.257789,28.787620,29.307789,22.385054,17.133430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,719.880566,1.640176,17.133430,
17.800000,0.000000,44.156830,121.577077,187.055273,506.617812,333.528724,678.990829,668.730902,655.591728,668.757601,0.000000,0.134658,0.440647,0.000000,1.037832,0.679164,1.283386,1.263605,1.637706,1.790181,300.000000,300.000000,274.745287,300.000000,94.153071,158.325053,35.452951,37.976365,20.086753,17.166774,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,4.000000,4.000000,4.000000,4.000000,678.990829,1.790181,17.166774,
17.900000,0.000000,42.304077,118.757658,181.703987,491.336558,327.852147,649.686989,639.964667,628.441276,641.672190,0.000000,0.128802,0.436398,0.000000,1.043227,0.630611,1.257414,1.235203,1.653503,1.803384,300.000000,300.000000,280.631234,300.000000,93.360943,171.156352,38.790484,41.679329,20.980049,18.012195,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,4.000000,4.000000,4.000000,4.000000,649.686989,1.803384,18.012195,
18.000000,0.000000,32.114058,91.403808,139.006426,389.119506,268.698990,475.822651,470.077445,464.947316,476.530215,0.000000,0.100270,0.391232,0.000000,0.974732,0.439419,1.102579,1.087766,1.563854,1.653467,300.000000,300.000000,300.000000,300.000000,104.016413,300.000000,66.391405,70.792063,30.438196,26.351359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,2.000000,2.000000,476.530215,1.653467,26.351359,
18.100000,0.000000,27.672043,75.881898,116.406086,333.276102,230.963834,398.114299,393.862027,389.557212,399.736125,0.000000,0.090733,0.358944,0.000000,0.884679,0.360675,1.041315,1.023103,1.478839,1.544572,300.000000,300.000000,300.000000,300.000000,119.325997,300.000000,85.910526,92.125648,37.089775,32.384191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,2.000000,2.000000,399.736125,1.544572,32.384191,
18.200000,0.000000,22.092739,62.134198,94.635879,271.878570,189.458720,314.027301,311.162156,307.860774,316.218703,0.000000,0.081698,0.321637,0.000000,0.732195,0.244947,0.951953,0.916976,1.336404,1.409216,300.000000,300.000000,300.000000,300.000000,151.710121,300.000000,116.570214,129.445145,47.421143,41.711440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,316.218703,1.409216,41.711440,
18.300000,0.000000,15.975368,47.189945,70.939369,204.154871,142.340318,228.567813,226.832812,224.043999,230.272527,0.000000,0.073975,0.271345,0.000000,0.556293,0.149344,0.835205,0.806554,1.165242,1.216519,300.000000,300.000000,300.000000,300.000000,212.517133,300.000000,173.277874,194.911679,64.975676,58.366052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,230.272527,1.216519,58.366052,
18.400000,0.000000,10.100379,29.536264,44.466421,131.093516,90.873747,145.332569,144.343257,141.847859,145.892056,0.000000,0.066885,0.206506,0.000000,0.449236,0.069414,0.721010,0.689911,0.991737,1.024121,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,289.766798,300.000000,102.379319,93.267029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,145.892056,1.024121,93.267029,
18.500000,0.000000,10.838495,308.368671,397.429254,631.311716,417.057633,404.479950,404.445977,401.933666,401.974533,0.000000,0.067382,0.914712,0.000000,1.049646,0.164035,0.353733,0.337368,0.373566,0.382680,300.000000,300.000000,109.312095,300.000000,94.004820,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,631.311716,1.049646,94.004820,
18.600000,0.000000,10.565182,322.540723,411.753230,630.406074,410.312348,402.337847,402.313647,400.691185,400.718678,0.000000,0.066913,0.952737,0.657283,1.037416,0.163695,0.355774,0.344893,0.371172,0.378206,300.000000,300.000000,104.645119,151.069221,95.456039,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,630.406074,1.037416,95.456039,
18.700000,0.000000,10.232085,378.246031,469.243600,638.855841,399.211148,399.274039,399.273823,399.203549,399.203765,0.000000,0.066021,1.092541,0.847402,0.974814,0.161209,0.372929,0.372921,0.376112,0.376125,300.000000,300.000000,91.463860,118.004399,103.006720,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,638.855841,1.092541,91.463860,
18.800000,0.000000,10.437069,430.039194,522.157073,653.064924,401.002153,401.448580,401.444594,400.408312,400.412308,0.000000,0.065939,1.199699,1.012589,0.870582,0.161243,0.375574,0.374941,0.377005,0.377652,300.000000,300.000000,83.208335,98.597442,116.253262,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,653.064924,1.199699,83.208335,
18.900000,0.000000,10.274791,463.900209,553.429564,652.623873,399.743958,400.650867,400.646683,399.364124,399.368323,0.000000,0.065307,1.235878,1.111539,0.709904,0.160416,0.374497,0.373927,0.376242,0.376834,300.000000,300.000000,80.691123,89.254490,141.466338,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,652.623873,1.235878,80.691123,
19.000000,0.000000,10.240292,477.797540,558.845019,625.382965,389.069296,389.338418,389.342561,389.909278,389.905154,0.000000,0.064664,1.178212,1.133318,0.526846,0.161340,0.376580,0.377338,0.379693,0.378940,300.000000,300.000000,84.402362,87.729277,212.544976,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,625.382965,1.178212,84.402362,
19.100000,0.000000,7.033686,320.102646,370.871773,406.620703,256.664993,256.591734,256.601605,257.947421,257.937613,0.000000,0.055064,0.747776,0.748074,0.387984,0.128241,0.293546,0.296485,0.297627,0.294668,300.000000,300.000000,133.234170,133.250560,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,406.620703,0.748074,133.234170,
19.200000,0.000000,0.000000,1.799471,2.456977,4.212145,2.759777,3.254309,3.130806,2.602182,2.749537,0.000000,0.000000,0.000701,0.008236,0.060920,0.067059,0.109079,0.106791,0.128133,0.132991,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.212145,0.132991,300.000000,
19.300000,0.000000,0.000000,0.571069,0.706518,0.966498,0.583841,0.740836,0.717149,0.517156,0.549532,0.000000,0.000000,0.000000,0.000000,0.000748,0.002184,0.009781,0.005663,0.004603,0.008929,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.966498,0.009781,300.000000,
19.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,
19.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,
19.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,
19.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,
19.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,
19.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,
20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,
20.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,
20.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,
20.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,
20.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,
20.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,
20.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,
20.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,
20.800000,0.000000,0.000000,44.653083,50.548756,54.642245,34.846213,35.079718,35.079691,35.267947,35.268006,0.000000,0.000000,0.088011,0.109516,0.034221,0.000000,0.001543,0.003713,0.003188,0.001396,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.642245,0.109516,300.000000,
20.900000,0.000000,0.000000,192.923222,219.501232,239.609457,151.764658,151.011173,151.011431,151.613046,151.612783,0.000000,0.000000,0.203593,0.274993,0.086531,0.057486,0.097098,0.101711,0.103262,0.098537,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,239.609457,0.274993,300.000000,
21.000000,0.000000,0.000000,293.388193,336.622325,373.799959,233.069082,232.417883,232.416810,233.664448,233.665515,0.000000,0.000000,0.266453,0.367135,0.132795,0.005673,0.032861,0.065255,0.066414,0.033723,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,373.799959,0.367135,300.000000,
21.100000,0.000000,0.000000,307.010532,356.231882,407.624517,250.513931,251.414042,251.414520,250.956185,250.955723,0.000000,0.000000,0.283029,0.390147,0.174947,0.000018,0.030043,0.017647,0.016236,0.029691,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,407.624517,0.390147,300.000000,
21.200000,0.000000,0.000000,292.062367,342.382778,404.744236,247.297718,247.548164,247.547695,247.897053,247.897525,0.000000,0.000000,0.280861,0.387994,0.198229,0.005939,0.023313,0.033066,0.032620,0.022979,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,404.744236,0.387994,300.000000,
21.300000,0.000000,0.000000,281.795331,333.385131,408.180763,249.386036,250.115375,250.115075,250.311021,250.311303,0.000000,0.000000,0.279254,0.386083,0.215368,0.035776,0.042710,0.046919,0.046216,0.041001,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,408.180763,0.386083,300.000000,
21.400000,0.000000,0.000000,265.873917,317.979323,408.459847,251.238559,252.399167,252.399428,252.173956,252.173685,0.000000,0.000000,0.273465,0.378169,0.233099,0.031735,0.054909,0.048366,0.047532,0.053900,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,408.459847,0.378169,300.000000,
21.500000,0.000000,0.000000,248.299646,299.884007,404.035336,251.237551,252.456749,252.457268,252.134952,252.134404,0.000000,0.000000,0.264710,0.365824,0.247503,0.028604,0.031861,0.021209,0.019763,0.028799,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,404.035336,0.365824,300.000000,
21.600000,0.000000,0.000000,229.112727,279.488482,395.485897,249.259125,249.993520,249.993288,250.160496,250.160679,0.000000,0.000000,0.253691,0.350037,0.257630,0.050986,0.036177,0.038427,0.036146,0.030949,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,395.485897,0.350037,300.000000,
21.700000,0.000000,0.000000,195.859677,242.160677,366.213353,235.447527,235.878275,235.877659,236.386707,236.387271,0.000000,0.000000,0.232474,0.000000,0.258449,0.060326,0.060507,0.069580,0.068466,0.057045,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,366.213353,0.258449,300.000000,
21.800000,0.000000,0.000000,126.473549,158.165575,254.390804,166.671152,167.551437,167.551603,167.494774,167.494576,0.000000,0.000000,0.185002,0.000000,0.220017,0.000000,0.000783,0.000038,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,254.390804,0.220017,300.000000,
21.900000,0.000000,0.000000,39.332469,49.536331,82.480415,54.598021,54.930248,54.930054,55.033003,55.033206,0.000000,0.000000,0.093788,0.000000,0.103531,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,82.480415,0.103531,300.000000,
22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,
22.100000,0.000000,0.000000,0.260828,0.295207,0.368028,0.237435,0.278510,0.285587,0.225867,0.216848,0.000000,0.000000,0.000721,0.000000,0.001261,0.000000,0.000036,0.000124,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.368028,0.001261,300.000000,
22.200000,0.000000,0.000000,0.713840,0.807928,1.007228,0.649817,0.762232,0.781602,0.618157,0.593476,0.000000,0.000000,0.026680,0.000000,0.031631,0.002410,0.006112,0.009404,0.008922,0.005196,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.007228,0.031631,300.000000,
22.300000,0.000000,0.000000,0.418991,0.474217,0.591197,0.381413,0.447395,0.458764,0.362830,0.348343,0.000000,0.000000,0.006787,0.000000,0.009193,0.000027,0.000774,0.001499,0.000549,0.000176,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.591197,0.009193,300.000000,
22.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,
22.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,
22.600000,0.000000,0.000000,0.982994,1.112559,2.647713,1.101876,3.599631,3.560261,2.733210,2.841693,0.000000,0.000000,0.042340,0.000000,0.067673,0.048902,0.039313,0.061030,0.029551,0.036395,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.599631,0.067673,300.000000,
22.700000,0.000000,1.248074,4.649148,3.817667,9.765712,5.350676,15.664307,15.295970,11.749644,12.503943,0.000000,0.053447,0.078042,0.000000,0.108890,0.089734,0.088945,0.118013,0.093859,0.110296,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.664307,0.118013,300.000000,
22.800000,0.000000,5.841154,17.199917,12.664441,32.650767,20.229644,55.118628,53.665447,41.849778,44.700510,0.000000,0.086176,0.159197,0.000000,0.214765,0.209745,0.105532,0.151779,0.125670,0.157831,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.118628,0.214765,300.000000,
22.900000,0.000000,13.299406,38.404246,27.835960,72.407003,45.265013,122.111125,119.050200,93.575928,99.644958,0.000000,0.141554,0.239988,0.000000,0.344260,0.322763,0.098119,0.167465,0.138488,0.225049,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,122.111125,0.344260,300.000000,
23.000000,0.000000,20.144285,57.443804,41.236302,108.692720,67.029398,184.672213,180.146924,139.965674,148.986295,0.000000,0.178086,0.307065,0.000000,0.409276,0.410651,0.319326,0.106198,0.000000,0.182327,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,184.672213,0.410651,300.000000,
23.100000,0.000000,27.488947,76.866255,54.474557,151.123327,89.516127,258.253937,252.176886,192.948820,205.161348,0.000000,0.206903,0.360897,0.000000,0.465044,0.475728,0.501022,0.439242,0.299700,0.132833,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,258.253937,0.501022,300.000000,
23.200000,0.000000,35.685938,99.892606,70.865963,193.858704,108.338475,332.578340,325.658902,246.373961,260.489547,0.000000,0.238886,0.405247,0.000000,0.505659,0.518251,0.714237,0.636543,0.516730,0.453490,300.000000,300.000000,300.000000,300.000000,271.636021,300.000000,298.607644,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,332.578340,0.714237,271.636021,
23.300000,0.000000,41.279963,115.106158,81.347046,227.098354,120.291960,389.291237,381.998633,283.988115,299.141945,0.000000,0.260343,0.429519,0.000000,0.528863,0.541223,0.818817,0.770254,0.690930,0.644342,300.000000,300.000000,290.255401,300.000000,248.717185,294.470805,185.397460,230.234002,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,389.291237,0.818817,185.397460,
23.400000,0.000000,45.842829,129.361659,91.809145,260.140808,131.055706,441.495669,434.388511,318.723388,333.965354,0.000000,0.277561,0.450361,0.000000,0.546218,0.560078,0.918377,0.866311,0.796124,0.772406,300.000000,300.000000,260.677815,300.000000,232.293641,270.190174,129.844378,154.059656,198.447945,222.556505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,441.495669,0.918377,129.844378,
